workerID,taskID,response,goldLabel,taskContent
A19G248ZRHWWHT,1878,0,0,miscellani coastal georgia 's tybe island drop site num4 olymp beach volleybal competit
A3SJOKB3ZHQDQ0,1878,0,0,miscellani coastal georgia 's tybe island drop site num4 olymp beach volleybal competit
A18941IO2ZZWW6,1878,0,0,miscellani coastal georgia 's tybe island drop site num4 olymp beach volleybal competit
A1JPASJWRS7QMK,1905,1,1,former taoiseach mr john bruton vice-presid epp said group number potenti candid post commiss presid
A2CGA60V75C34Q,1905,1,1,former taoiseach mr john bruton vice-presid epp said group number potenti candid post commiss presid
A1BCDJEVMCR5HD,1905,1,1,former taoiseach mr john bruton vice-presid epp said group number potenti candid post commiss presid
A1B0YWANQX8P6S,1905,1,1,former taoiseach mr john bruton vice-presid epp said group number potenti candid post commiss presid
AEX5NCH03LWSG,1905,1,1,former taoiseach mr john bruton vice-presid epp said group number potenti candid post commiss presid
A1SM3O307GMDK8,1905,1,1,former taoiseach mr john bruton vice-presid epp said group number potenti candid post commiss presid
AXBQF8RALCIGV,1905,1,1,former taoiseach mr john bruton vice-presid epp said group number potenti candid post commiss presid
A19G248ZRHWWHT,1905,1,1,former taoiseach mr john bruton vice-presid epp said group number potenti candid post commiss presid
A3SJOKB3ZHQDQ0,1905,1,1,former taoiseach mr john bruton vice-presid epp said group number potenti candid post commiss presid
A18941IO2ZZWW6,1905,1,1,former taoiseach mr john bruton vice-presid epp said group number potenti candid post commiss presid
A1JPASJWRS7QMK,2092,0,0,interestingli current mayor berlin klau wowereit openli gay mayor pari bertrand delano
A2CGA60V75C34Q,2092,0,0,interestingli current mayor berlin klau wowereit openli gay mayor pari bertrand delano
A1BCDJEVMCR5HD,2092,0,0,interestingli current mayor berlin klau wowereit openli gay mayor pari bertrand delano
A1B0YWANQX8P6S,2092,0,0,interestingli current mayor berlin klau wowereit openli gay mayor pari bertrand delano
AEX5NCH03LWSG,2092,0,0,interestingli current mayor berlin klau wowereit openli gay mayor pari bertrand delano
A1SM3O307GMDK8,2092,1,0,interestingli current mayor berlin klau wowereit openli gay mayor pari bertrand delano
AXBQF8RALCIGV,2092,0,0,interestingli current mayor berlin klau wowereit openli gay mayor pari bertrand delano
A19G248ZRHWWHT,2092,0,0,interestingli current mayor berlin klau wowereit openli gay mayor pari bertrand delano
A3SJOKB3ZHQDQ0,2092,0,0,interestingli current mayor berlin klau wowereit openli gay mayor pari bertrand delano
A18941IO2ZZWW6,2092,0,0,interestingli current mayor berlin klau wowereit openli gay mayor pari bertrand delano
A1JPASJWRS7QMK,1627,1,1,taxpay pleas learn feder grant lawrenc welk 's north dakota birthplac final buri nine month embarrass congress vote kill
A2CGA60V75C34Q,1627,1,1,taxpay pleas learn feder grant lawrenc welk 's north dakota birthplac final buri nine month embarrass congress vote kill
A1BCDJEVMCR5HD,1627,1,1,taxpay pleas learn feder grant lawrenc welk 's north dakota birthplac final buri nine month embarrass congress vote kill
A1B0YWANQX8P6S,1627,1,1,taxpay pleas learn feder grant lawrenc welk 's north dakota birthplac final buri nine month embarrass congress vote kill
AEX5NCH03LWSG,1627,1,1,taxpay pleas learn feder grant lawrenc welk 's north dakota birthplac final buri nine month embarrass congress vote kill
A1SM3O307GMDK8,1627,1,1,taxpay pleas learn feder grant lawrenc welk 's north dakota birthplac final buri nine month embarrass congress vote kill
AXBQF8RALCIGV,1627,0,1,taxpay pleas learn feder grant lawrenc welk 's north dakota birthplac final buri nine month embarrass congress vote kill
A19G248ZRHWWHT,1627,1,1,taxpay pleas learn feder grant lawrenc welk 's north dakota birthplac final buri nine month embarrass congress vote kill
A3SJOKB3ZHQDQ0,1627,1,1,taxpay pleas learn feder grant lawrenc welk 's north dakota birthplac final buri nine month embarrass congress vote kill
A18941IO2ZZWW6,1627,1,1,taxpay pleas learn feder grant lawrenc welk 's north dakota birthplac final buri nine month embarrass congress vote kill
A1JPASJWRS7QMK,1887,1,1,geneve-bas fao organ committe announc locat 4th intern world food secur confer move bangkok new delhi secur reason
A2CGA60V75C34Q,1887,1,1,geneve-bas fao organ committe announc locat 4th intern world food secur confer move bangkok new delhi secur reason
A1BCDJEVMCR5HD,1887,1,1,geneve-bas fao organ committe announc locat 4th intern world food secur confer move bangkok new delhi secur reason
A1B0YWANQX8P6S,1887,1,1,geneve-bas fao organ committe announc locat 4th intern world food secur confer move bangkok new delhi secur reason
AEX5NCH03LWSG,1887,1,1,geneve-bas fao organ committe announc locat 4th intern world food secur confer move bangkok new delhi secur reason
A1SM3O307GMDK8,1887,1,1,geneve-bas fao organ committe announc locat 4th intern world food secur confer move bangkok new delhi secur reason
AXBQF8RALCIGV,1887,1,1,geneve-bas fao organ committe announc locat 4th intern world food secur confer move bangkok new delhi secur reason
A19G248ZRHWWHT,1887,1,1,geneve-bas fao organ committe announc locat 4th intern world food secur confer move bangkok new delhi secur reason
A3SJOKB3ZHQDQ0,1887,1,1,geneve-bas fao organ committe announc locat 4th intern world food secur confer move bangkok new delhi secur reason
A18941IO2ZZWW6,1887,1,1,geneve-bas fao organ committe announc locat 4th intern world food secur confer move bangkok new delhi secur reason
A1JPASJWRS7QMK,1624,0,0,waco near nelson 's hometown abbott auto part salesman dave crow propos fan join willi aid mail donat straight ir
A2CGA60V75C34Q,1624,0,0,waco near nelson 's hometown abbott auto part salesman dave crow propos fan join willi aid mail donat straight ir
A1BCDJEVMCR5HD,1624,0,0,waco near nelson 's hometown abbott auto part salesman dave crow propos fan join willi aid mail donat straight ir
A1B0YWANQX8P6S,1624,0,0,waco near nelson 's hometown abbott auto part salesman dave crow propos fan join willi aid mail donat straight ir
AEX5NCH03LWSG,1624,0,0,waco near nelson 's hometown abbott auto part salesman dave crow propos fan join willi aid mail donat straight ir
A1SM3O307GMDK8,1624,1,0,waco near nelson 's hometown abbott auto part salesman dave crow propos fan join willi aid mail donat straight ir
AXBQF8RALCIGV,1624,0,0,waco near nelson 's hometown abbott auto part salesman dave crow propos fan join willi aid mail donat straight ir
A19G248ZRHWWHT,1624,0,0,waco near nelson 's hometown abbott auto part salesman dave crow propos fan join willi aid mail donat straight ir
A3SJOKB3ZHQDQ0,1624,0,0,waco near nelson 's hometown abbott auto part salesman dave crow propos fan join willi aid mail donat straight ir
A18941IO2ZZWW6,1624,1,0,waco near nelson 's hometown abbott auto part salesman dave crow propos fan join willi aid mail donat straight ir
A1JPASJWRS7QMK,1900,1,1,teenag sensat wayn rooney power england quarter-fin euro num4 two goal monday 's num-num defeat croatia join last eight champion franc beat switzerland num-num
A2CGA60V75C34Q,1900,1,1,teenag sensat wayn rooney power england quarter-fin euro num4 two goal monday 's num-num defeat croatia join last eight champion franc beat switzerland num-num
A1BCDJEVMCR5HD,1900,1,1,teenag sensat wayn rooney power england quarter-fin euro num4 two goal monday 's num-num defeat croatia join last eight champion franc beat switzerland num-num
A1B0YWANQX8P6S,1900,1,1,teenag sensat wayn rooney power england quarter-fin euro num4 two goal monday 's num-num defeat croatia join last eight champion franc beat switzerland num-num
AEX5NCH03LWSG,1900,1,1,teenag sensat wayn rooney power england quarter-fin euro num4 two goal monday 's num-num defeat croatia join last eight champion franc beat switzerland num-num
A1SM3O307GMDK8,1900,1,1,teenag sensat wayn rooney power england quarter-fin euro num4 two goal monday 's num-num defeat croatia join last eight champion franc beat switzerland num-num
AXBQF8RALCIGV,1900,0,1,teenag sensat wayn rooney power england quarter-fin euro num4 two goal monday 's num-num defeat croatia join last eight champion franc beat switzerland num-num
A19G248ZRHWWHT,1900,0,1,teenag sensat wayn rooney power england quarter-fin euro num4 two goal monday 's num-num defeat croatia join last eight champion franc beat switzerland num-num
A3SJOKB3ZHQDQ0,1900,1,1,teenag sensat wayn rooney power england quarter-fin euro num4 two goal monday 's num-num defeat croatia join last eight champion franc beat switzerland num-num
A18941IO2ZZWW6,1900,1,1,teenag sensat wayn rooney power england quarter-fin euro num4 two goal monday 's num-num defeat croatia join last eight champion franc beat switzerland num-num
A1JPASJWRS7QMK,1686,0,0,born athen psacharopoulo came unit state age num2 enter oberlin colleg met jean hackett actress new york citi
A2CGA60V75C34Q,1686,0,0,born athen psacharopoulo came unit state age num2 enter oberlin colleg met jean hackett actress new york citi
A1BCDJEVMCR5HD,1686,0,0,born athen psacharopoulo came unit state age num2 enter oberlin colleg met jean hackett actress new york citi
A1B0YWANQX8P6S,1686,0,0,born athen psacharopoulo came unit state age num2 enter oberlin colleg met jean hackett actress new york citi
AEX5NCH03LWSG,1686,0,0,born athen psacharopoulo came unit state age num2 enter oberlin colleg met jean hackett actress new york citi
A1SM3O307GMDK8,1686,1,0,born athen psacharopoulo came unit state age num2 enter oberlin colleg met jean hackett actress new york citi
AXBQF8RALCIGV,1686,1,0,born athen psacharopoulo came unit state age num2 enter oberlin colleg met jean hackett actress new york citi
A19G248ZRHWWHT,1686,0,0,born athen psacharopoulo came unit state age num2 enter oberlin colleg met jean hackett actress new york citi
A3SJOKB3ZHQDQ0,1686,0,0,born athen psacharopoulo came unit state age num2 enter oberlin colleg met jean hackett actress new york citi
A18941IO2ZZWW6,1686,1,0,born athen psacharopoulo came unit state age num2 enter oberlin colleg met jean hackett actress new york citi
A1JPASJWRS7QMK,2087,0,0,nomad raider move la num4 won third super bowl year later
A2CGA60V75C34Q,2087,0,0,nomad raider move la num4 won third super bowl year later
A1BCDJEVMCR5HD,2087,0,0,nomad raider move la num4 won third super bowl year later
A1B0YWANQX8P6S,2087,0,0,nomad raider move la num4 won third super bowl year later
AEX5NCH03LWSG,2087,0,0,nomad raider move la num4 won third super bowl year later
A1SM3O307GMDK8,2087,1,0,nomad raider move la num4 won third super bowl year later
AXBQF8RALCIGV,2087,1,0,nomad raider move la num4 won third super bowl year later
A19G248ZRHWWHT,2087,0,0,nomad raider move la num4 won third super bowl year later
A3SJOKB3ZHQDQ0,2087,0,0,nomad raider move la num4 won third super bowl year later
A18941IO2ZZWW6,2087,1,0,nomad raider move la num4 won third super bowl year later
A1JPASJWRS7QMK,2062,0,0,thing would differ microsoft locat georgia
A2CGA60V75C34Q,2062,0,0,thing would differ microsoft locat georgia
A1BCDJEVMCR5HD,2062,0,0,thing would differ microsoft locat georgia
A1B0YWANQX8P6S,2062,0,0,thing would differ microsoft locat georgia
AEX5NCH03LWSG,2062,0,0,thing would differ microsoft locat georgia
A1SM3O307GMDK8,2062,1,0,thing would differ microsoft locat georgia
AXBQF8RALCIGV,2062,1,0,thing would differ microsoft locat georgia
A19G248ZRHWWHT,2062,0,0,thing would differ microsoft locat georgia
A3SJOKB3ZHQDQ0,2062,0,0,thing would differ microsoft locat georgia
A18941IO2ZZWW6,2062,0,0,thing would differ microsoft locat georgia
A1JPASJWRS7QMK,1882,1,1,secur prepar kept protestor bay recent g8 summit sea island usa
A2CGA60V75C34Q,1882,1,1,secur prepar kept protestor bay recent g8 summit sea island usa
A1BCDJEVMCR5HD,1882,1,1,secur prepar kept protestor bay recent g8 summit sea island usa
A1B0YWANQX8P6S,1882,1,1,secur prepar kept protestor bay recent g8 summit sea island usa
AEX5NCH03LWSG,1882,1,1,secur prepar kept protestor bay recent g8 summit sea island usa
A1SM3O307GMDK8,1882,1,1,secur prepar kept protestor bay recent g8 summit sea island usa
AXBQF8RALCIGV,1882,1,1,secur prepar kept protestor bay recent g8 summit sea island usa
A19G248ZRHWWHT,1882,1,1,secur prepar kept protestor bay recent g8 summit sea island usa
A3SJOKB3ZHQDQ0,1882,1,1,secur prepar kept protestor bay recent g8 summit sea island usa
A18941IO2ZZWW6,1882,1,1,secur prepar kept protestor bay recent g8 summit sea island usa
A1JPASJWRS7QMK,1901,0,0,teenag sensat wayn rooney power england quarter-fin euro num4 two goal monday 's num-num defeat croatia join last eight champion franc beat switzerland num-num
A2CGA60V75C34Q,1901,0,0,teenag sensat wayn rooney power england quarter-fin euro num4 two goal monday 's num-num defeat croatia join last eight champion franc beat switzerland num-num
A1BCDJEVMCR5HD,1901,0,0,teenag sensat wayn rooney power england quarter-fin euro num4 two goal monday 's num-num defeat croatia join last eight champion franc beat switzerland num-num
A1B0YWANQX8P6S,1901,0,0,teenag sensat wayn rooney power england quarter-fin euro num4 two goal monday 's num-num defeat croatia join last eight champion franc beat switzerland num-num
AEX5NCH03LWSG,1901,0,0,teenag sensat wayn rooney power england quarter-fin euro num4 two goal monday 's num-num defeat croatia join last eight champion franc beat switzerland num-num
A1SM3O307GMDK8,1901,0,0,teenag sensat wayn rooney power england quarter-fin euro num4 two goal monday 's num-num defeat croatia join last eight champion franc beat switzerland num-num
AXBQF8RALCIGV,1901,0,0,teenag sensat wayn rooney power england quarter-fin euro num4 two goal monday 's num-num defeat croatia join last eight champion franc beat switzerland num-num
A19G248ZRHWWHT,1901,0,0,teenag sensat wayn rooney power england quarter-fin euro num4 two goal monday 's num-num defeat croatia join last eight champion franc beat switzerland num-num
A3SJOKB3ZHQDQ0,1901,0,0,teenag sensat wayn rooney power england quarter-fin euro num4 two goal monday 's num-num defeat croatia join last eight champion franc beat switzerland num-num
A18941IO2ZZWW6,1901,1,0,teenag sensat wayn rooney power england quarter-fin euro num4 two goal monday 's num-num defeat croatia join last eight champion franc beat switzerland num-num
